"site_id","date","watt_min","watt_max","watt_avg","watt_hours","watt_hours_expected","site","address","latitude","longitude","department","YearMonth"
3764455,2017-09-01,NA,NA,NA,NA,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2017-09"
3764455,2017-09-02,NA,NA,NA,NA,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2017-09"
3764455,2017-09-03,NA,NA,NA,NA,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2017-09"
3764455,2017-09-04,NA,NA,NA,NA,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2017-09"
3764455,2017-09-05,NA,NA,NA,NA,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2017-09"
3764455,2017-09-06,NA,NA,NA,NA,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2017-09"
3764455,2017-09-07,NA,NA,NA,NA,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2017-09"
3764455,2017-09-08,NA,NA,NA,NA,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2017-09"
3764455,2017-09-09,NA,NA,NA,NA,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2017-09"
3764455,2017-09-10,NA,NA,NA,NA,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2017-09"
3764455,2017-09-11,NA,NA,NA,NA,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2017-09"
3764455,2017-09-12,NA,NA,NA,NA,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2017-09"
3764455,2017-09-13,NA,NA,NA,NA,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2017-09"
3764455,2017-09-14,NA,NA,NA,NA,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2017-09"
3764455,2017-09-15,NA,NA,NA,NA,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2017-09"
3764455,2017-09-16,NA,NA,NA,NA,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2017-09"
3764455,2017-09-17,NA,NA,NA,NA,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2017-09"
3764455,2017-09-18,NA,NA,NA,NA,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2017-09"
3764455,2017-09-19,NA,NA,NA,NA,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2017-09"
3764455,2017-09-20,NA,NA,NA,NA,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2017-09"
