"site_id","date","watt_min","watt_max","watt_avg","watt_hours","watt_hours_expected","site","address","latitude","longitude","department","YearMonth"
3764455,2021-03-01,NA,18140,3802,90833,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-03"
3764455,2021-03-02,NA,16360,4254,102097,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-03"
3764455,2021-03-03,NA,15377,4058,97466,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-03"
3764455,2021-03-04,NA,16082,4185,100292,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-03"
3764455,2021-03-05,NA,18290,4008,96250,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-03"
3764455,2021-03-06,NA,16044,4261,101922,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-03"
3764455,2021-03-07,NA,16511,4221,100786,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-03"
3764455,2021-03-08,NA,16534,4008,95627,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-03"
3764455,2021-03-09,NA,17496,3336,81093,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-03"
3764455,2021-03-10,NA,18063,2469,60460,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-03"
3764455,2021-03-11,NA,11994,663,17831,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-03"
3764455,2021-03-12,NA,19109,3984,95934,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-03"
3764455,2021-03-13,NA,18399,2610,63258,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-03"
3764455,2021-03-14,NA,3613,766,19070,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-03"
3764455,2021-03-15,NA,10282,554,14168,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-03"
3764455,2021-03-16,NA,25296,2140,51214,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-03"
3764455,2021-03-17,NA,13658,2204,53594,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-03"
3764455,2021-03-18,NA,3946,480,12436,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-03"
3764455,2021-03-19,NA,18478,4951,117969,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-03"
3764455,2021-03-20,NA,17201,4837,116113,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-03"
3764455,2021-03-21,NA,16876,4792,114972,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-03"
3764455,2021-03-22,NA,16673,2670,66133,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-03"
3764455,2021-03-23,NA,14253,1650,40178,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-03"
3764456,2021-03-01,NA,22160,4820,114603,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-03"
3764456,2021-03-02,NA,20537,5582,133488,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-03"
3764456,2021-03-03,NA,19331,5352,128190,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-03"
3764456,2021-03-04,NA,19544,5381,128759,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-03"
3764456,2021-03-05,NA,21849,5246,125255,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-03"
3764456,2021-03-06,NA,19669,5471,130929,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-03"
3764456,2021-03-07,NA,20228,5266,126333,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-03"
3764456,2021-03-08,NA,19206,4984,119993,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-03"
3764456,2021-03-09,NA,22118,4158,99957,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-03"
3764456,2021-03-10,NA,19803,2997,70050,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-03"
3764456,2021-03-11,NA,23876,720,17191,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-03"
3764456,2021-03-12,NA,22009,4616,109130,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-03"
3764456,2021-03-13,NA,17414,2772,66179,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-03"
3764456,2021-03-14,NA,3044,711,16983,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-03"
3764456,2021-03-15,NA,5690,524,12718,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-03"
3764456,2021-03-16,NA,21592,2311,54844,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-03"
3764456,2021-03-17,NA,14172,2232,53919,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-03"
3764456,2021-03-18,NA,5471,530,12770,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-03"
3764456,2021-03-19,NA,21849,5817,139635,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-03"
3764456,2021-03-20,NA,20331,5814,139183,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-03"
3764456,2021-03-21,NA,19748,5677,135844,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-03"
3764456,2021-03-22,NA,22714,2875,67839,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-03"
3764456,2021-03-23,NA,14848,1766,41388,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-03"
3764457,2021-03-01,NA,42167,9193,217554,130970,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2021-03"
3764457,2021-03-02,NA,36720,10392,248679,130970,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2021-03"
3764457,2021-03-03,NA,35069,9974,238607,130970,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2021-03"
3764457,2021-03-04,NA,35829,10070,241914,130970,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2021-03"
3764457,2021-03-05,NA,40624,9857,235438,130970,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2021-03"
