"site_id","date","watt_min","watt_max","watt_avg","watt_hours","watt_hours_expected","site","address","latitude","longitude","department","YearMonth"
3764455,2018-02-01,NA,NA,NA,NA,37964,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-02"
3764455,2018-02-02,NA,NA,NA,NA,37964,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-02"
3764455,2018-02-03,NA,NA,NA,NA,37964,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-02"
3764455,2018-02-04,NA,NA,NA,NA,37964,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-02"
3764455,2018-02-05,NA,NA,NA,NA,37964,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-02"
3764455,2018-02-06,NA,NA,NA,NA,37964,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-02"
3764455,2018-02-07,NA,NA,NA,NA,37964,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-02"
3764455,2018-02-08,NA,NA,NA,NA,37964,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-02"
3764455,2018-02-09,NA,NA,NA,NA,37964,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-02"
3764455,2018-02-10,NA,NA,NA,NA,37964,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-02"
3764455,2018-02-11,NA,NA,NA,NA,37964,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-02"
3764455,2018-02-12,NA,NA,NA,NA,37964,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-02"
3764455,2018-02-13,NA,NA,NA,NA,37964,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-02"
3764455,2018-02-14,NA,NA,NA,NA,37964,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-02"
3764455,2018-02-15,NA,NA,NA,NA,37964,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-02"
3764455,2018-02-16,NA,NA,NA,NA,37964,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-02"
3764455,2018-02-17,NA,NA,NA,NA,37964,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-02"
3764455,2018-02-18,NA,NA,NA,NA,37964,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-02"
3764455,2018-02-19,NA,NA,NA,NA,37964,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-02"
3764455,2018-02-20,NA,NA,NA,NA,37964,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-02"
3764455,2018-02-21,NA,NA,NA,NA,37964,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-02"
3764455,2018-02-22,NA,NA,NA,NA,37964,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-02"
3764455,2018-02-23,NA,NA,NA,NA,37964,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-02"
3764455,2018-02-24,NA,NA,NA,NA,37964,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-02"
3764455,2018-02-25,NA,NA,NA,NA,37964,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-02"
3764455,2018-02-26,NA,NA,NA,NA,37964,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-02"
3764455,2018-02-27,NA,NA,NA,NA,37964,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-02"
3764455,2018-02-28,NA,5572,1893,5111,37964,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-02"
3764456,2018-02-01,NA,NA,NA,NA,58964,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-02"
3764456,2018-02-02,NA,NA,NA,NA,58964,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-02"
3764456,2018-02-03,NA,NA,NA,NA,58964,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-02"
3764456,2018-02-04,NA,NA,NA,NA,58964,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-02"
3764456,2018-02-05,NA,NA,NA,NA,58964,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-02"
3764456,2018-02-06,NA,NA,NA,NA,58964,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-02"
