"site_id","date","watt_min","watt_max","watt_avg","watt_hours","watt_hours_expected","site","address","latitude","longitude","department","YearMonth"
3764455,2018-01-01,NA,NA,NA,NA,32010,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-01"
3764455,2018-01-02,NA,NA,NA,NA,32010,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-01"
3764455,2018-01-03,NA,NA,NA,NA,32010,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-01"
3764455,2018-01-04,NA,NA,NA,NA,32010,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-01"
3764455,2018-01-05,NA,NA,NA,NA,32010,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-01"
3764455,2018-01-06,NA,NA,NA,NA,32010,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-01"
3764455,2018-01-07,NA,NA,NA,NA,32010,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-01"
3764455,2018-01-08,NA,NA,NA,NA,32010,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-01"
3764455,2018-01-09,NA,NA,NA,NA,32010,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-01"
3764455,2018-01-10,NA,NA,NA,NA,32010,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-01"
3764455,2018-01-11,NA,NA,NA,NA,32010,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-01"
3764455,2018-01-12,NA,NA,NA,NA,32010,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-01"
3764455,2018-01-13,NA,NA,NA,NA,32010,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-01"
3764455,2018-01-14,NA,NA,NA,NA,32010,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-01"
3764455,2018-01-15,NA,NA,NA,NA,32010,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-01"
3764455,2018-01-16,NA,NA,NA,NA,32010,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-01"
3764455,2018-01-17,NA,NA,NA,NA,32010,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-01"
3764455,2018-01-18,NA,NA,NA,NA,32010,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-01"
3764455,2018-01-19,NA,NA,NA,NA,32010,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-01"
3764455,2018-01-20,NA,NA,NA,NA,32010,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-01"
3764455,2018-01-21,NA,NA,NA,NA,32010,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-01"
3764455,2018-01-22,NA,NA,NA,NA,32010,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-01"
3764455,2018-01-23,NA,NA,NA,NA,32010,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-01"
3764455,2018-01-24,NA,NA,NA,NA,32010,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-01"
3764455,2018-01-25,NA,NA,NA,NA,32010,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-01"
3764455,2018-01-26,NA,NA,NA,NA,32010,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-01"
3764455,2018-01-27,NA,NA,NA,NA,32010,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-01"
3764455,2018-01-28,NA,NA,NA,NA,32010,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-01"
3764455,2018-01-29,NA,NA,NA,NA,32010,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-01"
3764455,2018-01-30,NA,NA,NA,NA,32010,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-01"
3764455,2018-01-31,NA,NA,NA,NA,32010,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-01"
3764456,2018-01-01,NA,NA,NA,NA,66871,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-01"
3764456,2018-01-02,NA,NA,NA,NA,66871,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-01"
3764456,2018-01-03,NA,NA,NA,NA,66871,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-01"
3764456,2018-01-04,NA,NA,NA,NA,66871,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-01"
3764456,2018-01-05,NA,NA,NA,NA,66871,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-01"
3764456,2018-01-06,NA,NA,NA,NA,66871,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-01"
3764456,2018-01-07,NA,NA,NA,NA,66871,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-01"
3764456,2018-01-08,NA,NA,NA,NA,66871,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-01"
3764456,2018-01-09,NA,NA,NA,NA,66871,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-01"
3764456,2018-01-10,NA,NA,NA,NA,66871,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-01"
3764456,2018-01-11,NA,NA,NA,NA,66871,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-01"
3764456,2018-01-12,NA,NA,NA,NA,66871,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-01"
3764456,2018-01-13,NA,NA,NA,NA,66871,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-01"
3764456,2018-01-14,NA,NA,NA,NA,66871,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-01"
3764456,2018-01-15,NA,NA,NA,NA,66871,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-01"
3764456,2018-01-16,NA,NA,NA,NA,66871,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-01"
3764456,2018-01-17,NA,NA,NA,NA,66871,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-01"
3764456,2018-01-18,NA,NA,NA,NA,66871,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-01"
3764456,2018-01-19,NA,NA,NA,NA,66871,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-01"
3764456,2018-01-20,NA,NA,NA,NA,66871,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-01"
3764456,2018-01-21,NA,NA,NA,NA,66871,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-01"
3764456,2018-01-22,NA,NA,NA,NA,66871,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-01"
3764456,2018-01-23,NA,NA,NA,215,66871,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-01"
3764456,2018-01-24,NA,NA,NA,NA,66871,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-01"
3764456,2018-01-25,NA,NA,NA,NA,66871,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-01"
3764456,2018-01-26,NA,NA,NA,NA,66871,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-01"
3764456,2018-01-27,NA,NA,NA,NA,66871,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-01"
3764456,2018-01-28,NA,NA,NA,NA,66871,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-01"
3764456,2018-01-29,NA,NA,NA,NA,66871,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-01"
3764456,2018-01-30,NA,NA,NA,NA,66871,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-01"
3764456,2018-01-31,NA,NA,NA,NA,66871,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-01"
3764457,2018-01-01,NA,NA,NA,NA,NA,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-01"
3764457,2018-01-02,NA,NA,NA,NA,NA,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-01"
3764457,2018-01-03,NA,NA,NA,NA,NA,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-01"
3764457,2018-01-04,NA,NA,NA,NA,NA,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-01"
3764457,2018-01-05,NA,NA,NA,NA,NA,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-01"
3764457,2018-01-06,NA,NA,NA,NA,NA,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-01"
3764457,2018-01-07,NA,NA,NA,NA,NA,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-01"
3764457,2018-01-08,NA,NA,NA,NA,NA,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-01"
3764457,2018-01-09,NA,NA,NA,NA,NA,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-01"
3764457,2018-01-10,NA,NA,NA,NA,NA,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-01"
3764457,2018-01-11,NA,NA,NA,NA,NA,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-01"
3764457,2018-01-12,NA,NA,NA,NA,NA,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-01"
3764457,2018-01-13,NA,NA,NA,NA,NA,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-01"
3764457,2018-01-14,NA,NA,NA,NA,NA,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-01"
3764457,2018-01-15,NA,NA,NA,NA,NA,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-01"
3764457,2018-01-16,NA,NA,NA,NA,NA,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-01"
3764457,2018-01-17,NA,NA,NA,NA,NA,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-01"
3764457,2018-01-18,NA,NA,NA,NA,NA,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-01"
3764457,2018-01-19,NA,NA,NA,NA,NA,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-01"
3764457,2018-01-20,NA,NA,NA,NA,NA,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-01"
3764457,2018-01-21,NA,NA,NA,NA,NA,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-01"
3764457,2018-01-22,NA,NA,NA,NA,NA,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-01"
3764457,2018-01-23,NA,146,73,194,NA,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-01"
3764457,2018-01-24,NA,NA,NA,NA,NA,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-01"
3764457,2018-01-25,NA,NA,NA,NA,NA,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-01"
3764457,2018-01-26,NA,NA,NA,NA,NA,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-01"
3764457,2018-01-27,NA,NA,NA,NA,NA,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-01"
3764457,2018-01-28,NA,NA,NA,NA,NA,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-01"
3764457,2018-01-29,NA,NA,NA,NA,NA,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-01"
3764457,2018-01-30,NA,NA,NA,NA,NA,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-01"
3764457,2018-01-31,NA,NA,NA,NA,NA,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-01"
3764459,2018-01-01,NA,NA,NA,NA,19065,"Fire 3","810 North Woodlawn Avenue",39.173428,-86.523519,"Bloomington Public Works","2018-01"
3764459,2018-01-02,NA,NA,NA,NA,19065,"Fire 3","810 North Woodlawn Avenue",39.173428,-86.523519,"Bloomington Public Works","2018-01"
3764459,2018-01-03,NA,NA,NA,NA,19065,"Fire 3","810 North Woodlawn Avenue",39.173428,-86.523519,"Bloomington Public Works","2018-01"
3764459,2018-01-04,NA,NA,NA,NA,19065,"Fire 3","810 North Woodlawn Avenue",39.173428,-86.523519,"Bloomington Public Works","2018-01"
3764459,2018-01-05,NA,NA,NA,NA,19065,"Fire 3","810 North Woodlawn Avenue",39.173428,-86.523519,"Bloomington Public Works","2018-01"
3764459,2018-01-06,NA,NA,NA,NA,19065,"Fire 3","810 North Woodlawn Avenue",39.173428,-86.523519,"Bloomington Public Works","2018-01"
3764459,2018-01-07,NA,NA,NA,NA,19065,"Fire 3","810 North Woodlawn Avenue",39.173428,-86.523519,"Bloomington Public Works","2018-01"
3764459,2018-01-08,NA,NA,NA,NA,19065,"Fire 3","810 North Woodlawn Avenue",39.173428,-86.523519,"Bloomington Public Works","2018-01"
3764459,2018-01-09,NA,NA,NA,NA,19065,"Fire 3","810 North Woodlawn Avenue",39.173428,-86.523519,"Bloomington Public Works","2018-01"
3764459,2018-01-10,NA,NA,NA,NA,19065,"Fire 3","810 North Woodlawn Avenue",39.173428,-86.523519,"Bloomington Public Works","2018-01"
3764459,2018-01-11,NA,NA,NA,NA,19065,"Fire 3","810 North Woodlawn Avenue",39.173428,-86.523519,"Bloomington Public Works","2018-01"
3764459,2018-01-12,NA,NA,NA,NA,19065,"Fire 3","810 North Woodlawn Avenue",39.173428,-86.523519,"Bloomington Public Works","2018-01"
3764459,2018-01-13,NA,NA,NA,NA,19065,"Fire 3","810 North Woodlawn Avenue",39.173428,-86.523519,"Bloomington Public Works","2018-01"
3764459,2018-01-14,NA,NA,NA,NA,19065,"Fire 3","810 North Woodlawn Avenue",39.173428,-86.523519,"Bloomington Public Works","2018-01"
3764459,2018-01-15,NA,NA,NA,NA,19065,"Fire 3","810 North Woodlawn Avenue",39.173428,-86.523519,"Bloomington Public Works","2018-01"
3764459,2018-01-16,NA,NA,NA,NA,19065,"Fire 3","810 North Woodlawn Avenue",39.173428,-86.523519,"Bloomington Public Works","2018-01"
3764459,2018-01-17,NA,NA,NA,NA,19065,"Fire 3","810 North Woodlawn Avenue",39.173428,-86.523519,"Bloomington Public Works","2018-01"
3764459,2018-01-18,NA,NA,NA,NA,19065,"Fire 3","810 North Woodlawn Avenue",39.173428,-86.523519,"Bloomington Public Works","2018-01"
3764459,2018-01-19,NA,NA,NA,NA,19065,"Fire 3","810 North Woodlawn Avenue",39.173428,-86.523519,"Bloomington Public Works","2018-01"
3764459,2018-01-20,NA,NA,NA,NA,19065,"Fire 3","810 North Woodlawn Avenue",39.173428,-86.523519,"Bloomington Public Works","2018-01"
3764459,2018-01-21,NA,NA,NA,NA,19065,"Fire 3","810 North Woodlawn Avenue",39.173428,-86.523519,"Bloomington Public Works","2018-01"
3764459,2018-01-22,NA,3597,3597,NA,19065,"Fire 3","810 North Woodlawn Avenue",39.173428,-86.523519,"Bloomington Public Works","2018-01"
3764459,2018-01-23,NA,NA,NA,NA,19065,"Fire 3","810 North Woodlawn Avenue",39.173428,-86.523519,"Bloomington Public Works","2018-01"
