"site_id","date","watt_min","watt_max","watt_avg","watt_hours","watt_hours_expected","site","address","latitude","longitude","department","YearMonth"
3764455,2021-02-01,NA,255,-2,759,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-02"
3764455,2021-02-02,NA,1636,102,3949,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-02"
3764455,2021-02-03,NA,11985,1615,39212,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-02"
3764455,2021-02-04,NA,3212,333,9504,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-02"
3764455,2021-02-05,NA,13939,1879,43231,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-02"
3764455,2021-02-06,NA,12566,2805,66961,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-02"
3764455,2021-02-07,NA,3563,767,18645,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-02"
3764455,2021-02-08,NA,6317,902,21859,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-02"
3764455,2021-02-09,NA,26,-11,-256,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-02"
3764455,2021-02-10,NA,23,-10,-461,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-02"
3764455,2021-02-11,NA,62,-2,-185,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-02"
3764455,2021-02-12,NA,82,6,69,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-02"
3764455,2021-02-13,NA,17,-4,-334,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-02"
3764455,2021-02-14,NA,358,38,1019,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-02"
3764455,2021-02-15,NA,5,-6,-574,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-02"
3764455,2021-02-16,NA,5,-8,-471,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-02"
3764455,2021-02-17,NA,5,-11,-506,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-02"
3764455,2021-02-18,NA,5,-16,-518,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-02"
3764455,2021-02-19,NA,5,-8,-463,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-02"
3764455,2021-02-20,NA,13,-8,-385,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-02"
3764455,2021-02-21,NA,250,-5,358,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-02"
3764455,2021-02-22,NA,5834,544,13334,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-02"
3764455,2021-02-23,NA,14091,2913,69690,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-02"
3764455,2021-02-24,NA,17027,3044,71101,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-02"
3764455,2021-02-25,NA,15386,3885,93283,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-02"
3764455,2021-02-26,NA,16346,1863,44462,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-02"
3764455,2021-02-27,NA,17486,2021,48383,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-02"
