"site_id","date","watt_min","watt_max","watt_avg","watt_hours","watt_hours_expected","site","address","latitude","longitude","department","YearMonth"
3764460,2021-04-06,NA,4468,1179,27705,NA,"Maintenance Building 345","345 South Adams Street",39.164651,-86.551031,"Bloomington Parks & Rec","2021-04"
3764455,2021-04-06,NA,16793,4237,98362,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-04"
3764456,2021-04-06,NA,-2,-3,-91,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-04"
3764461,2021-04-01,NA,25273,5161,122769,NA,"Sanitation Building","3410 South Walnut Street",39.122987,-86.532137,"Bloomington Public Works","2021-04"
3764461,2021-04-02,NA,19460,6041,144765,NA,"Sanitation Building","3410 South Walnut Street",39.122987,-86.532137,"Bloomington Public Works","2021-04"
3764461,2021-04-03,NA,18932,5847,140140,NA,"Sanitation Building","3410 South Walnut Street",39.122987,-86.532137,"Bloomington Public Works","2021-04"
3764461,2021-04-04,NA,17312,5237,127495,NA,"Sanitation Building","3410 South Walnut Street",39.122987,-86.532137,"Bloomington Public Works","2021-04"
3764461,2021-04-05,NA,17453,5194,124357,NA,"Sanitation Building","3410 South Walnut Street",39.122987,-86.532137,"Bloomington Public Works","2021-04"
3764463,2021-04-01,NA,19770,4697,113580,NA,"Maintenance Building 545","545 South Adams Street",39.161806,-86.549627,"Bloomington Parks & Rec","2021-04"
3764463,2021-04-02,NA,19315,5889,141081,NA,"Maintenance Building 545","545 South Adams Street",39.161806,-86.549627,"Bloomington Parks & Rec","2021-04"
3764463,2021-04-03,NA,18219,5651,135529,NA,"Maintenance Building 545","545 South Adams Street",39.161806,-86.549627,"Bloomington Parks & Rec","2021-04"
3764463,2021-04-04,NA,16997,5242,125062,NA,"Maintenance Building 545","545 South Adams Street",39.161806,-86.549627,"Bloomington Parks & Rec","2021-04"
3764463,2021-04-05,NA,17697,5140,123227,NA,"Maintenance Building 545","545 South Adams Street",39.161806,-86.549627,"Bloomington Parks & Rec","2021-04"
3764464,2021-04-01,NA,10887,2165,51633,NA,"Fire 4","2201 East 3rd Street",39.164505,-86.506999,"Bloomington Public Works","2021-04"
3764464,2021-04-02,NA,8261,2494,59458,NA,"Fire 4","2201 East 3rd Street",39.164505,-86.506999,"Bloomington Public Works","2021-04"
3764464,2021-04-03,NA,8211,2447,58378,NA,"Fire 4","2201 East 3rd Street",39.164505,-86.506999,"Bloomington Public Works","2021-04"
3764464,2021-04-04,NA,7414,2234,53280,NA,"Fire 4","2201 East 3rd Street",39.164505,-86.506999,"Bloomington Public Works","2021-04"
3764464,2021-04-05,NA,7646,2199,52514,NA,"Fire 4","2201 East 3rd Street",39.164505,-86.506999,"Bloomington Public Works","2021-04"
3764465,2021-04-01,NA,10816,2228,54563,NA,"Winslow SR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-04"
3764465,2021-04-02,NA,10580,3198,76634,NA,"Winslow SR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-04"
3764465,2021-04-03,NA,10354,3088,73836,NA,"Winslow SR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-04"
3764465,2021-04-04,NA,9486,2850,67860,NA,"Winslow SR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-04"
3764465,2021-04-05,NA,9723,2788,66246,NA,"Winslow SR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-04"
3764466,2021-04-01,NA,17778,3688,88300,NA,"Winslow Tennis","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-04"
3764466,2021-04-02,NA,15868,4920,118090,NA,"Winslow Tennis","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-04"
3764466,2021-04-03,NA,15394,4757,113771,NA,"Winslow Tennis","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-04"
3764466,2021-04-04,NA,14058,4354,103955,NA,"Winslow Tennis","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-04"
3764466,2021-04-05,NA,14385,4255,101484,NA,"Winslow Tennis","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-04"
3764467,2021-04-01,NA,15077,4257,102134,NA,"Morton St Garage","220 North Morton Street",39.1678,-86.535909,"Bloomington Public Works","2021-04"
3764467,2021-04-02,NA,15000,5416,129586,NA,"Morton St Garage","220 North Morton Street",39.1678,-86.535909,"Bloomington Public Works","2021-04"
3764467,2021-04-03,NA,15009,5349,127892,NA,"Morton St Garage","220 North Morton Street",39.1678,-86.535909,"Bloomington Public Works","2021-04"
3764467,2021-04-04,NA,14989,5124,122610,NA,"Morton St Garage","220 North Morton Street",39.1678,-86.535909,"Bloomington Public Works","2021-04"
3764467,2021-04-05,NA,15072,5110,122042,NA,"Morton St Garage","220 North Morton Street",39.1678,-86.535909,"Bloomington Public Works","2021-04"
3764468,2021-04-01,NA,49694,10221,238011,NA,"Bryan Park","1020 South Woodlawn Avenue",39.15514,-86.523304,"Bloomington Parks & Rec","2021-04"
3764468,2021-04-02,NA,45381,13101,313745,NA,"Bryan Park","1020 South Woodlawn Avenue",39.15514,-86.523304,"Bloomington Parks & Rec","2021-04"
3764468,2021-04-03,NA,43872,12725,304813,NA,"Bryan Park","1020 South Woodlawn Avenue",39.15514,-86.523304,"Bloomington Parks & Rec","2021-04"
3764468,2021-04-04,NA,40498,11716,280403,NA,"Bryan Park","1020 South Woodlawn Avenue",39.15514,-86.523304,"Bloomington Parks & Rec","2021-04"
3764468,2021-04-05,NA,41198,11484,275226,NA,"Bryan Park","1020 South Woodlawn Avenue",39.15514,-86.523304,"Bloomington Parks & Rec","2021-04"
3764469,2021-04-01,NA,38779,6073,144935,NA,"Mills Pool","1100 West 14th Street",39.175869,-86.547203,"Bloomington Parks & Rec","2021-04"
3764469,2021-04-02,NA,33841,6690,166611,NA,"Mills Pool","1100 West 14th Street",39.175869,-86.547203,"Bloomington Parks & Rec","2021-04"
3764469,2021-04-03,NA,31587,5532,129527,NA,"Mills Pool","1100 West 14th Street",39.175869,-86.547203,"Bloomington Parks & Rec","2021-04"
3764469,2021-04-04,NA,29829,5961,143427,NA,"Mills Pool","1100 West 14th Street",39.175869,-86.547203,"Bloomington Parks & Rec","2021-04"
3764469,2021-04-05,NA,32333,9059,217301,NA,"Mills Pool","1100 West 14th Street",39.175869,-86.547203,"Bloomington Parks & Rec","2021-04"
3764470,2021-04-01,NA,19569,4603,110972,NA,"Walnut St Garage","302 North Walnut Street",39.168868,-86.53325,"Bloomington Public Works","2021-04"
3764470,2021-04-02,NA,19429,6135,147057,NA,"Walnut St Garage","302 North Walnut Street",39.168868,-86.53325,"Bloomington Public Works","2021-04"
3764470,2021-04-03,NA,19439,6041,144580,NA,"Walnut St Garage","302 North Walnut Street",39.168868,-86.53325,"Bloomington Public Works","2021-04"
3764470,2021-04-04,NA,17510,5485,131215,NA,"Walnut St Garage","302 North Walnut Street",39.168868,-86.53325,"Bloomington Public Works","2021-04"
3764470,2021-04-05,NA,18302,5411,129768,NA,"Walnut St Garage","302 North Walnut Street",39.168868,-86.53325,"Bloomington Public Works","2021-04"
3764471,2021-04-01,NA,19604,4327,101199,NA,"Street Department","1981 South Henderson Street",39.14464,-86.526946,"Bloomington Public Works","2021-04"
3764471,2021-04-02,NA,16536,5277,126340,NA,"Street Department","1981 South Henderson Street",39.14464,-86.526946,"Bloomington Public Works","2021-04"
3764471,2021-04-03,NA,16315,5138,122968,NA,"Street Department","1981 South Henderson Street",39.14464,-86.526946,"Bloomington Public Works","2021-04"
3764471,2021-04-04,NA,14663,4691,112285,NA,"Street Department","1981 South Henderson Street",39.14464,-86.526946,"Bloomington Public Works","2021-04"
3764471,2021-04-05,NA,15215,4609,110424,NA,"Street Department","1981 South Henderson Street",39.14464,-86.526946,"Bloomington Public Works","2021-04"
3764472,2021-04-01,NA,48627,10389,243788,NA,"Fire 2","800 North Woodlawn Avenue",39.173432,-86.523501,"Bloomington Public Works","2021-04"
3764472,2021-04-02,NA,39222,12211,292443,NA,"Fire 2","800 North Woodlawn Avenue",39.173432,-86.523501,"Bloomington Public Works","2021-04"
3764472,2021-04-03,NA,38646,12024,288243,NA,"Fire 2","800 North Woodlawn Avenue",39.173432,-86.523501,"Bloomington Public Works","2021-04"
3764472,2021-04-04,NA,36307,11174,267391,NA,"Fire 2","800 North Woodlawn Avenue",39.173432,-86.523501,"Bloomington Public Works","2021-04"
3764472,2021-04-05,NA,37098,10974,262821,NA,"Fire 2","800 North Woodlawn Avenue",39.173432,-86.523501,"Bloomington Public Works","2021-04"
3764466,2021-04-06,NA,13463,3584,85079,NA,"Winslow Tennis","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-04"
3764467,2021-04-06,NA,15032,4648,109597,NA,"Morton St Garage","220 North Morton Street",39.1678,-86.535909,"Bloomington Public Works","2021-04"
3764468,2021-04-06,NA,37680,9544,226729,NA,"Bryan Park","1020 South Woodlawn Avenue",39.15514,-86.523304,"Bloomington Parks & Rec","2021-04"
3764469,2021-04-06,NA,30019,8023,187997,NA,"Mills Pool","1100 West 14th Street",39.175869,-86.547203,"Bloomington Parks & Rec","2021-04"
3764470,2021-04-06,NA,17365,4685,113554,NA,"Walnut St Garage","302 North Walnut Street",39.168868,-86.53325,"Bloomington Public Works","2021-04"
3764471,2021-04-06,NA,15206,3870,93432,NA,"Street Department","1981 South Henderson Street",39.14464,-86.526946,"Bloomington Public Works","2021-04"
3764472,2021-04-06,NA,36779,9684,235729,NA,"Fire 2","800 North Woodlawn Avenue",39.173432,-86.523501,"Bloomington Public Works","2021-04"
3764463,2021-04-06,NA,17002,4447,104781,NA,"Maintenance Building 545","545 South Adams Street",39.161806,-86.549627,"Bloomington Parks & Rec","2021-04"
3764465,2021-04-06,NA,9342,2329,55709,NA,"Winslow SR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-04"
3764473,2021-04-01,NA,49588,10412,248831,NA,"Fleet Maintenance Facility","800 East Miller Drive",39.146887,-86.524275,"Bloomington Public Works","2021-04"
3764473,2021-04-02,NA,42903,13218,317515,NA,"Fleet Maintenance Facility","800 East Miller Drive",39.146887,-86.524275,"Bloomington Public Works","2021-04"
3764473,2021-04-03,NA,41931,12874,308328,NA,"Fleet Maintenance Facility","800 East Miller Drive",39.146887,-86.524275,"Bloomington Public Works","2021-04"
3764473,2021-04-04,NA,37967,9586,228728,NA,"Fleet Maintenance Facility","800 East Miller Drive",39.146887,-86.524275,"Bloomington Public Works","2021-04"
3764473,2021-04-05,NA,NA,-3,-79,NA,"Fleet Maintenance Facility","800 East Miller Drive",39.146887,-86.524275,"Bloomington Public Works","2021-04"
3764474,2021-04-01,NA,49786,8663,210650,NA,"Fire 1","217 South Lincoln Street",39.164879,-86.530824,"Bloomington Public Works","2021-04"
3764474,2021-04-02,NA,35555,10717,256725,NA,"Fire 1","217 South Lincoln Street",39.164879,-86.530824,"Bloomington Public Works","2021-04"
3764474,2021-04-03,NA,35065,10451,250469,NA,"Fire 1","217 South Lincoln Street",39.164879,-86.530824,"Bloomington Public Works","2021-04"
3764474,2021-04-04,NA,31686,9600,229900,NA,"Fire 1","217 South Lincoln Street",39.164879,-86.530824,"Bloomington Public Works","2021-04"
3764474,2021-04-05,NA,32722,9474,226387,NA,"Fire 1","217 South Lincoln Street",39.164879,-86.530824,"Bloomington Public Works","2021-04"
3764475,2021-04-01,NA,21977,2907,71120,NA,"Olcott Park","1300 East Canada Drive",39.127835,-86.510092,"Bloomington Parks & Rec","2021-04"
3764475,2021-04-02,NA,16749,3961,94222,NA,"Olcott Park","1300 East Canada Drive",39.127835,-86.510092,"Bloomington Parks & Rec","2021-04"
3764475,2021-04-03,NA,16327,3885,92671,NA,"Olcott Park","1300 East Canada Drive",39.127835,-86.510092,"Bloomington Parks & Rec","2021-04"
3764475,2021-04-04,NA,14858,3569,85022,NA,"Olcott Park","1300 East Canada Drive",39.127835,-86.510092,"Bloomington Parks & Rec","2021-04"
3764475,2021-04-05,NA,15583,3562,84603,NA,"Olcott Park","1300 East Canada Drive",39.127835,-86.510092,"Bloomington Parks & Rec","2021-04"
3764476,2021-04-01,NA,5276,1300,29861,NA,"RCA Thompson","2125 West Rca Park Drive",39.144607,-86.54551,"Bloomington Parks & Rec","2021-04"
3764476,2021-04-02,NA,5105,1515,36317,NA,"RCA Thompson","2125 West Rca Park Drive",39.144607,-86.54551,"Bloomington Parks & Rec","2021-04"
3764476,2021-04-03,NA,4893,1454,34934,NA,"RCA Thompson","2125 West Rca Park Drive",39.144607,-86.54551,"Bloomington Parks & Rec","2021-04"
3764476,2021-04-04,NA,4546,1330,31880,NA,"RCA Thompson","2125 West Rca Park Drive",39.144607,-86.54551,"Bloomington Parks & Rec","2021-04"
3764476,2021-04-05,NA,4587,1294,31056,NA,"RCA Thompson","2125 West Rca Park Drive",39.144607,-86.54551,"Bloomington Parks & Rec","2021-04"
3767517,2021-04-01,NA,92580,17480,428860,NA,"Showers City Hall Covered Parking","401 North Morton Street",39.170308,-86.536943,"Bloomington Public Works","2021-04"
3767517,2021-04-02,NA,79330,23636,567500,NA,"Showers City Hall Covered Parking","401 North Morton Street",39.170308,-86.536943,"Bloomington Public Works","2021-04"
3767517,2021-04-03,NA,77630,23032,553640,NA,"Showers City Hall Covered Parking","401 North Morton Street",39.170308,-86.536943,"Bloomington Public Works","2021-04"
3767517,2021-04-04,NA,71200,21210,509030,NA,"Showers City Hall Covered Parking","401 North Morton Street",39.170308,-86.536943,"Bloomington Public Works","2021-04"
3767517,2021-04-05,NA,71990,20889,501160,NA,"Showers City Hall Covered Parking","401 North Morton Street",39.170308,-86.536943,"Bloomington Public Works","2021-04"
3767518,2021-04-01,NA,41870,8972,211040,NA,"SE Booster Station & Tank","4101 South Harrell Road",39.119423,-86.497204,"Bloomington Utilites","2021-04"
3767518,2021-04-02,NA,36900,11384,273280,NA,"SE Booster Station & Tank","4101 South Harrell Road",39.119423,-86.497204,"Bloomington Utilites","2021-04"
3767518,2021-04-03,NA,36050,11050,265120,NA,"SE Booster Station & Tank","4101 South Harrell Road",39.119423,-86.497204,"Bloomington Utilites","2021-04"
3767518,2021-04-04,NA,32450,9998,239850,NA,"SE Booster Station & Tank","4101 South Harrell Road",39.119423,-86.497204,"Bloomington Utilites","2021-04"
3767518,2021-04-05,NA,33590,9705,233000,NA,"SE Booster Station & Tank","4101 South Harrell Road",39.119423,-86.497204,"Bloomington Utilites","2021-04"
3767519,2021-04-01,NA,73330,13838,354270,NA,"Twin Lakes Ballfields","2350 West Bloomfield Road",39.153763,-86.565233,"Bloomington Parks & Rec","2021-04"
3767519,2021-04-02,NA,66890,18065,433550,NA,"Twin Lakes Ballfields","2350 West Bloomfield Road",39.153763,-86.565233,"Bloomington Parks & Rec","2021-04"
3767519,2021-04-03,NA,64230,17477,419060,NA,"Twin Lakes Ballfields","2350 West Bloomfield Road",39.153763,-86.565233,"Bloomington Parks & Rec","2021-04"
3767519,2021-04-04,NA,58780,16059,385020,NA,"Twin Lakes Ballfields","2350 West Bloomfield Road",39.153763,-86.565233,"Bloomington Parks & Rec","2021-04"
3767519,2021-04-05,NA,60790,15693,378060,NA,"Twin Lakes Ballfields","2350 West Bloomfield Road",39.153763,-86.565233,"Bloomington Parks & Rec","2021-04"
3767523,2021-04-01,NA,133450,27102,604500,NA,"Bus Transit Center","301 South Walnut Street",39.164416,-86.533327,"Bloomington Public Works","2021-04"
3767523,2021-04-02,NA,102360,31631,759190,NA,"Bus Transit Center","301 South Walnut Street",39.164416,-86.533327,"Bloomington Public Works","2021-04"
3767523,2021-04-03,NA,100840,30780,739100,NA,"Bus Transit Center","301 South Walnut Street",39.164416,-86.533327,"Bloomington Public Works","2021-04"
3767523,2021-04-04,NA,91700,28311,679530,NA,"Bus Transit Center","301 South Walnut Street",39.164416,-86.533327,"Bloomington Public Works","2021-04"
3767523,2021-04-05,NA,94520,27773,664900,NA,"Bus Transit Center","301 South Walnut Street",39.164416,-86.533327,"Bloomington Public Works","2021-04"
3767528,2021-04-01,NA,502638,143258,3481585,NA,"Dillman WWTP Complex","100 West Dillman Road",39.094383,-86.54907,"Bloomington Utilites","2021-04"
3767528,2021-04-02,NA,495258,174697,4181807,NA,"Dillman WWTP Complex","100 West Dillman Road",39.094383,-86.54907,"Bloomington Utilites","2021-04"
3767528,2021-04-03,NA,493251,170714,4088619,NA,"Dillman WWTP Complex","100 West Dillman Road",39.094383,-86.54907,"Bloomington Utilites","2021-04"
3767528,2021-04-04,NA,486386,159452,3822989,NA,"Dillman WWTP Complex","100 West Dillman Road",39.094383,-86.54907,"Bloomington Utilites","2021-04"
3767528,2021-04-05,NA,490156,157048,3760639,NA,"Dillman WWTP Complex","100 West Dillman Road",39.094383,-86.54907,"Bloomington Utilites","2021-04"
3767564,2021-04-01,NA,157392,33486,812823,NA,"Monroe WTP Complex","7470 South Shields Ridge Road",39.071776,-86.463666,"Bloomington Utilites","2021-04"
3767564,2021-04-02,NA,133342,41108,984591,NA,"Monroe WTP Complex","7470 South Shields Ridge Road",39.071776,-86.463666,"Bloomington Utilites","2021-04"
3767564,2021-04-03,NA,130079,40006,959273,NA,"Monroe WTP Complex","7470 South Shields Ridge Road",39.071776,-86.463666,"Bloomington Utilites","2021-04"
3767564,2021-04-04,NA,119020,37008,884780,NA,"Monroe WTP Complex","7470 South Shields Ridge Road",39.071776,-86.463666,"Bloomington Utilites","2021-04"
3767564,2021-04-05,NA,122347,35988,861149,NA,"Monroe WTP Complex","7470 South Shields Ridge Road",39.071776,-86.463666,"Bloomington Utilites","2021-04"
3767565,2021-04-01,NA,183160,40218,942250,NA,"Frank Southern Center","1965 South Henderson Street",39.144845,-86.526945,"Bloomington Parks & Rec","2021-04"
3767565,2021-04-02,NA,162280,50234,1205810,NA,"Frank Southern Center","1965 South Henderson Street",39.144845,-86.526945,"Bloomington Parks & Rec","2021-04"
3767565,2021-04-03,NA,159830,49200,1181880,NA,"Frank Southern Center","1965 South Henderson Street",39.144845,-86.526945,"Bloomington Parks & Rec","2021-04"
3767565,2021-04-04,NA,143470,44734,1073620,NA,"Frank Southern Center","1965 South Henderson Street",39.144845,-86.526945,"Bloomington Parks & Rec","2021-04"
3767565,2021-04-05,NA,149970,44114,1059630,NA,"Frank Southern Center","1965 South Henderson Street",39.144845,-86.526945,"Bloomington Parks & Rec","2021-04"
3764476,2021-04-06,NA,4372,1093,25976,NA,"RCA Thompson","2125 West Rca Park Drive",39.144607,-86.54551,"Bloomington Parks & Rec","2021-04"
3767518,2021-04-06,NA,32520,7542,186000,NA,"SE Booster Station & Tank","4101 South Harrell Road",39.119423,-86.497204,"Bloomington Utilites","2021-04"
3767519,2021-04-06,NA,53070,13785,334250,NA,"Twin Lakes Ballfields","2350 West Bloomfield Road",39.153763,-86.565233,"Bloomington Parks & Rec","2021-04"
3767523,2021-04-06,NA,92150,24815,587440,NA,"Bus Transit Center","301 South Walnut Street",39.164416,-86.533327,"Bloomington Public Works","2021-04"
3767528,2021-04-06,NA,488775,133700,3263488,NA,"Dillman WWTP Complex","100 West Dillman Road",39.094383,-86.54907,"Bloomington Utilites","2021-04"
3767564,2021-04-06,NA,117699,31584,763615,NA,"Monroe WTP Complex","7470 South Shields Ridge Road",39.071776,-86.463666,"Bloomington Utilites","2021-04"
3767565,2021-04-06,NA,146200,37447,897000,NA,"Frank Southern Center","1965 South Henderson Street",39.144845,-86.526945,"Bloomington Parks & Rec","2021-04"
3764474,2021-04-06,NA,35158,8388,201689,NA,"Fire 1","217 South Lincoln Street",39.164879,-86.530824,"Bloomington Public Works","2021-04"
3764475,2021-04-06,NA,13912,2995,70481,NA,"Olcott Park","1300 East Canada Drive",39.127835,-86.510092,"Bloomington Parks & Rec","2021-04"
3767567,2021-04-01,NA,229070,50737,1192310,NA,"Utility Department HQ","600 East Miller Drive",39.146239,-86.5261,"Bloomington Utilites","2021-04"
3767567,2021-04-02,NA,204110,63649,1527570,NA,"Utility Department HQ","600 East Miller Drive",39.146239,-86.5261,"Bloomington Utilites","2021-04"
3767567,2021-04-03,NA,198670,61854,1485430,NA,"Utility Department HQ","600 East Miller Drive",39.146239,-86.5261,"Bloomington Utilites","2021-04"
3767567,2021-04-04,NA,181020,56394,1353750,NA,"Utility Department HQ","600 East Miller Drive",39.146239,-86.5261,"Bloomington Utilites","2021-04"
3767567,2021-04-05,NA,186590,55403,1330380,NA,"Utility Department HQ","600 East Miller Drive",39.146239,-86.5261,"Bloomington Utilites","2021-04"
3767568,2021-04-01,NA,582390,128780,3102750,NA,"Twin Lakes Rec Center","1700 West Bloomfield Road",39.15635,-86.563258,"Bloomington Parks & Rec","2021-04"
3767568,2021-04-02,NA,521230,162826,3907370,NA,"Twin Lakes Rec Center","1700 West Bloomfield Road",39.15635,-86.563258,"Bloomington Parks & Rec","2021-04"
3767568,2021-04-03,NA,510590,158690,3799630,NA,"Twin Lakes Rec Center","1700 West Bloomfield Road",39.15635,-86.563258,"Bloomington Parks & Rec","2021-04"
3767568,2021-04-04,NA,469890,145579,3492750,NA,"Twin Lakes Rec Center","1700 West Bloomfield Road",39.15635,-86.563258,"Bloomington Parks & Rec","2021-04"
3767568,2021-04-05,NA,484680,142724,3427000,NA,"Twin Lakes Rec Center","1700 West Bloomfield Road",39.15635,-86.563258,"Bloomington Parks & Rec","2021-04"
3764472,2021-04-08,NA,46292,5757,124736,NA,"Fire 2","800 North Woodlawn Avenue",39.173432,-86.523501,"Bloomington Public Works","2021-04"
3764473,2021-04-08,NA,49543,5465,122502,NA,"Fleet Maintenance Facility","800 East Miller Drive",39.146887,-86.524275,"Bloomington Public Works","2021-04"
3764474,2021-04-08,NA,40609,4573,102845,NA,"Fire 1","217 South Lincoln Street",39.164879,-86.530824,"Bloomington Public Works","2021-04"
3764475,2021-04-08,NA,17744,1830,41163,NA,"Olcott Park","1300 East Canada Drive",39.127835,-86.510092,"Bloomington Parks & Rec","2021-04"
3764461,2021-04-06,NA,18673,4400,105729,NA,"Sanitation Building","3410 South Walnut Street",39.122987,-86.532137,"Bloomington Public Works","2021-04"
3764464,2021-04-06,NA,7388,1851,43300,NA,"Fire 4","2201 East 3rd Street",39.164505,-86.506999,"Bloomington Public Works","2021-04"
3764473,2021-04-06,NA,NA,-3,-77,NA,"Fleet Maintenance Facility","800 East Miller Drive",39.146887,-86.524275,"Bloomington Public Works","2021-04"
3767517,2021-04-06,NA,66040,17972,425870,NA,"Showers City Hall Covered Parking","401 North Morton Street",39.170308,-86.536943,"Bloomington Public Works","2021-04"
3767567,2021-04-06,NA,184810,46681,1112810,NA,"Utility Department HQ","600 East Miller Drive",39.146239,-86.5261,"Bloomington Utilites","2021-04"
3767568,2021-04-06,NA,463860,123258,2981620,NA,"Twin Lakes Rec Center","1700 West Bloomfield Road",39.15635,-86.563258,"Bloomington Parks & Rec","2021-04"
3764455,2021-04-07,NA,19091,2984,67084,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2021-04"
3764456,2021-04-07,NA,26992,2812,57418,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2021-04"
3764457,2021-04-07,NA,45963,8097,172779,160075,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2021-04"
