"site_id","date","watt_min","watt_max","watt_avg","watt_hours","watt_hours_expected","site","address","latitude","longitude","department","YearMonth"
3764455,2018-04-01,NA,14741,3151,76053,80033,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-04"
3764455,2018-04-02,NA,13641,1568,36734,80033,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-04"
3764455,2018-04-03,NA,19702,1055,24919,80033,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-04"
3764455,2018-04-04,NA,20768,1628,38853,80033,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-04"
3764455,2018-04-05,NA,18159,4573,110206,80033,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-04"
3764455,2018-04-06,NA,17715,3044,72553,80033,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-04"
3764455,2018-04-07,NA,17941,4974,118462,80033,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-04"
3764455,2018-04-08,NA,13629,3534,84732,80033,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-04"
3764455,2018-04-09,NA,10741,1548,37844,80033,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-04"
3764455,2018-04-10,NA,8616,1823,43459,80033,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-04"
3764455,2018-04-11,NA,19864,4799,114453,80033,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-04"
3764455,2018-04-12,NA,15314,4643,111286,80033,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-04"
3764455,2018-04-13,NA,18052,3650,85746,80033,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-04"
3764455,2018-04-14,NA,14680,1702,40614,80033,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-04"
3764455,2018-04-15,NA,20689,1648,38951,80033,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-04"
3764455,2018-04-16,NA,1835,246,5932,80033,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-04"
3764455,2018-04-17,NA,17040,4839,118278,80033,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-04"
3764455,2018-04-18,NA,18154,3697,89222,80033,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-04"
3764455,2018-04-19,NA,21074,4192,102324,80033,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-04"
3764455,2018-04-20,NA,17732,5585,133926,80033,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-04"
3764455,2018-04-21,NA,18667,4184,100711,80033,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-04"
3764455,2018-04-22,NA,18213,3164,75797,80033,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-04"
3764455,2018-04-23,NA,5365,934,22394,80033,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-04"
3764455,2018-04-24,NA,6451,1048,24917,80033,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-04"
3764455,2018-04-25,NA,20451,4437,107233,80033,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-04"
3764455,2018-04-26,NA,17196,5434,130087,80033,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-04"
3764455,2018-04-27,NA,18941,5262,126585,80033,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-04"
3764455,2018-04-28,NA,19169,5775,135491,80033,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-04"
3764455,2018-04-29,NA,17420,5609,134374,80033,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-04"
3764455,2018-04-30,NA,16973,5520,132139,80033,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2018-04"
3764456,2018-04-01,NA,22612,4838,114496,102333,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-04"
3764456,2018-04-02,NA,21466,2603,62436,102333,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-04"
3764456,2018-04-03,NA,27194,1418,34694,102333,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-04"
3764456,2018-04-04,NA,27244,2379,57580,102333,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-04"
3764456,2018-04-05,NA,26837,7197,172638,102333,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-04"
3764456,2018-04-06,NA,23790,4386,104239,102333,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-04"
3764456,2018-04-07,NA,27180,7488,178343,102333,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-04"
3764456,2018-04-08,NA,21653,5164,123583,102333,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-04"
3764456,2018-04-09,NA,11263,1980,49229,102333,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-04"
3764456,2018-04-10,NA,12789,2575,61674,102333,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-04"
3764456,2018-04-11,NA,26788,7335,174612,102333,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-04"
3764456,2018-04-12,NA,24943,7189,171768,102333,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-04"
3764456,2018-04-13,NA,25375,5274,126573,102333,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-04"
3764456,2018-04-14,NA,17113,2388,57234,102333,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-04"
3764456,2018-04-15,NA,27367,2508,60862,102333,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-04"
3764456,2018-04-16,NA,21884,1628,38812,102333,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-04"
3764456,2018-04-17,NA,26573,7202,171870,102333,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-04"
3764456,2018-04-18,NA,25494,5204,126658,102333,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-04"
3764456,2018-04-19,NA,27245,5789,137536,102333,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-04"
3764456,2018-04-20,NA,26200,7900,190096,102333,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-04"
3764456,2018-04-21,NA,26164,6029,143713,102333,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-04"
3764456,2018-04-22,NA,25836,4677,111716,102333,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-04"
3764456,2018-04-23,NA,8669,1382,32795,102333,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-04"
3764456,2018-04-24,NA,7359,1236,29491,102333,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-04"
3764456,2018-04-25,NA,27203,5960,147399,102333,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-04"
3764456,2018-04-26,NA,25380,7652,183256,102333,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-04"
3764456,2018-04-27,NA,26178,7389,178115,102333,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-04"
3764456,2018-04-28,NA,25882,7983,190338,102333,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-04"
3764456,2018-04-29,NA,26053,8032,192277,102333,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-04"
3764456,2018-04-30,NA,25091,7931,189208,102333,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2018-04"
3764457,2018-04-01,NA,37115,7956,191710,162513,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-04"
3764457,2018-04-02,NA,29591,4274,101698,162513,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-04"
3764457,2018-04-03,NA,47109,2696,69061,162513,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-04"
3764457,2018-04-04,NA,49886,4315,104017,162513,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-04"
3764457,2018-04-05,NA,47366,12095,288134,162513,"Police Firing Range","3230 South Walnut Street",39.126991,-86.532934,"Bloomington Public Works","2018-04"
