"site_id","date","watt_min","watt_max","watt_avg","watt_hours","watt_hours_expected","site","address","latitude","longitude","department","YearMonth"
3764455,2020-02-01,NA,6708,530,13722,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-02"
3764455,2020-02-02,NA,13216,2804,67641,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-02"
3764455,2020-02-03,NA,14317,2002,47230,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-02"
3764455,2020-02-04,NA,1890,173,5201,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-02"
3764455,2020-02-05,NA,7540,813,20041,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-02"
3764455,2020-02-06,NA,1859,258,6999,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-02"
3764455,2020-02-07,NA,17928,1238,29569,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-02"
3764455,2020-02-08,NA,4128,379,10152,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-02"
3764455,2020-02-09,NA,2990,303,8944,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-02"
3764455,2020-02-10,NA,2534,433,11058,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-02"
3764455,2020-02-11,NA,14122,1925,45643,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-02"
3764455,2020-02-12,NA,4191,572,14509,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-02"
3764455,2020-02-13,NA,3895,508,12917,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-02"
3764455,2020-02-14,NA,15968,3496,83942,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-02"
3764455,2020-02-15,NA,15675,3148,76109,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-02"
3764455,2020-02-16,NA,14491,3050,73906,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-02"
3764455,2020-02-17,NA,11367,1346,32891,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-02"
3764455,2020-02-18,NA,17391,1221,29818,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-02"
3764455,2020-02-19,NA,15801,3817,92046,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-02"
3764455,2020-02-20,NA,19377,3495,83714,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-02"
3764455,2020-02-21,NA,15965,4028,96239,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-02"
3764455,2020-02-22,NA,15995,4038,96500,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-02"
3764455,2020-02-23,NA,16401,2577,62442,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-02"
3764455,2020-02-24,NA,3859,393,10515,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-02"
3764455,2020-02-25,NA,4236,593,15168,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-02"
3764455,2020-02-26,NA,3944,522,13037,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-02"
3764455,2020-02-27,NA,20650,2630,62653,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-02"
3764455,2020-02-28,NA,13770,1583,38647,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-02"
3764455,2020-02-29,NA,17003,3861,92533,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-02"
3764456,2020-02-01,NA,8426,667,15632,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2020-02"
3764456,2020-02-02,NA,22508,5183,124162,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2020-02"
3764456,2020-02-03,NA,22317,2903,71231,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2020-02"
3764456,2020-02-04,NA,2102,280,6770,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2020-02"
3764456,2020-02-05,NA,12360,1050,24963,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2020-02"
3764456,2020-02-06,NA,3598,495,11756,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2020-02"
3764456,2020-02-07,NA,27117,2199,50798,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2020-02"
3764456,2020-02-08,NA,6753,551,13100,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2020-02"
3764456,2020-02-09,NA,3954,451,10746,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2020-02"
3764456,2020-02-10,NA,3469,539,12885,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2020-02"
3764456,2020-02-11,NA,21676,2507,59489,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2020-02"
3764456,2020-02-12,NA,4991,651,15552,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2020-02"
3764456,2020-02-13,NA,5951,608,14694,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2020-02"
3764456,2020-02-14,NA,25324,6617,158425,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2020-02"
3764456,2020-02-15,NA,24782,4863,118188,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2020-02"
3764456,2020-02-16,NA,25415,4660,113411,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2020-02"
3764456,2020-02-17,NA,20671,1827,43166,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2020-02"
3764456,2020-02-18,NA,24537,1487,34707,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2020-02"
3764456,2020-02-19,NA,24867,6505,155407,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2020-02"
3764456,2020-02-20,NA,26248,5627,135619,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2020-02"
3764456,2020-02-21,NA,24893,6803,163008,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2020-02"
3764456,2020-02-22,NA,24825,6770,162246,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2020-02"
3764456,2020-02-23,NA,22677,3573,90034,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2020-02"
3764456,2020-02-24,NA,5217,466,11200,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2020-02"
