"site_id","date","watt_min","watt_max","watt_avg","watt_hours","watt_hours_expected","site","address","latitude","longitude","department","YearMonth"
3764455,2019-11-01,NA,13506,3195,76714,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2019-11"
3764455,2019-11-02,NA,17109,2632,64394,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2019-11"
3764455,2019-11-03,NA,13128,3137,75264,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2019-11"
3764455,2019-11-04,NA,11883,1807,43269,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2019-11"
3764455,2019-11-05,NA,15411,2893,68197,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2019-11"
3764455,2019-11-06,NA,17716,1646,39480,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2019-11"
3764455,2019-11-07,NA,4030,451,10914,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2019-11"
3764455,2019-11-08,NA,13693,2668,64207,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2019-11"
3764455,2019-11-09,NA,12898,2639,63789,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2019-11"
3764455,2019-11-10,NA,11574,2709,64980,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2019-11"
3764455,2019-11-11,NA,2311,231,5916,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2019-11"
3764455,2019-11-12,NA,107,15,935,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2019-11"
3764455,2019-11-13,NA,128,14,908,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2019-11"
3764455,2019-11-14,NA,2876,194,5943,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2019-11"
3764455,2019-11-15,NA,11095,2184,52601,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2019-11"
3764455,2019-11-16,NA,11768,2614,62499,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2019-11"
3764455,2019-11-17,NA,12118,1791,43235,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2019-11"
3764455,2019-11-18,NA,3190,355,8922,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2019-11"
3764455,2019-11-19,NA,3736,492,12079,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2019-11"
3764455,2019-11-20,NA,2866,426,10277,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2019-11"
3764455,2019-11-21,NA,4139,161,5909,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2019-11"
3764455,2019-11-22,NA,13803,1685,41014,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2019-11"
3764455,2019-11-23,NA,1419,101,4830,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2019-11"
3764455,2019-11-24,NA,11308,2336,55810,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2019-11"
3764455,2019-11-25,NA,13792,1970,47418,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2019-11"
3764455,2019-11-26,NA,5937,467,12497,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2019-11"
3764455,2019-11-27,NA,9041,684,17123,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2019-11"
