"site_id","date","watt_min","watt_max","watt_avg","watt_hours","watt_hours_expected","site","address","latitude","longitude","department","YearMonth"
3764455,2020-12-01,NA,11366,2056,50152,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-12"
3764455,2020-12-02,NA,10300,2075,49746,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-12"
3764455,2020-12-03,NA,11160,939,22798,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-12"
3764455,2020-12-04,NA,7980,975,23528,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-12"
3764455,2020-12-05,NA,10349,2020,48638,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-12"
3764455,2020-12-06,NA,9031,1076,26040,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-12"
3764455,2020-12-07,NA,3979,621,15736,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-12"
3764455,2020-12-08,NA,5324,754,19048,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-12"
3764455,2020-12-09,NA,9480,1752,42087,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-12"
3764455,2020-12-10,NA,9353,1716,41692,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-12"
3764455,2020-12-11,NA,11541,1382,32851,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-12"
3764455,2020-12-12,NA,5358,437,12099,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-12"
3764455,2020-12-13,NA,3965,376,9965,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-12"
3764455,2020-12-14,NA,9870,892,21547,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-12"
3764455,2020-12-15,NA,9006,1398,34047,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-12"
3764455,2020-12-16,NA,187,-4,618,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-12"
3764455,2020-12-17,NA,108,-4,765,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-12"
3764455,2020-12-18,NA,2163,443,9842,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-12"
3764455,2020-12-19,NA,4658,259,8107,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-12"
3764455,2020-12-20,NA,10469,1234,30763,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-12"
3764455,2020-12-21,NA,9555,1016,25000,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-12"
3764455,2020-12-22,NA,9535,1781,42588,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-12"
3764455,2020-12-23,NA,4678,435,11092,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-12"
3764455,2020-12-24,NA,4682,601,14830,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-12"
3764455,2020-12-25,NA,12076,1048,25472,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-12"
3764455,2020-12-26,NA,10046,1879,44903,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-12"
3764455,2020-12-27,NA,10978,1381,31776,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-12"
3764455,2020-12-28,NA,4519,567,14234,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-12"
3764455,2020-12-29,NA,9455,1094,25338,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-12"
3764455,2020-12-30,NA,2237,187,5511,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-12"
3764455,2020-12-31,NA,4678,477,12404,NA,"Banneker","930 West 7th Street",39.168883,-86.545038,"Bloomington Parks & Rec","2020-12"
3764456,2020-12-01,NA,19160,3767,90607,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2020-12"
3764456,2020-12-02,NA,16903,4090,96870,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2020-12"
3764456,2020-12-03,NA,19409,1107,26065,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2020-12"
3764456,2020-12-04,NA,11514,1094,27238,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2020-12"
3764456,2020-12-05,NA,16360,3962,94844,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2020-12"
3764456,2020-12-06,NA,17288,1240,29242,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2020-12"
3764456,2020-12-07,NA,3990,606,14412,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2020-12"
3764456,2020-12-08,NA,5942,793,18877,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2020-12"
3764456,2020-12-09,NA,15511,3478,82848,NA,"Winslow JR.","2120 South Highland Avenue",39.140232,-86.516402,"Bloomington Parks & Rec","2020-12"
